INFO:__main__:Class names: ['FIELDGOAL' 'KICKOFF' 'OFFENSE' 'PUNT']
INFO:__main__:Class weights: {0: np.float64(0.6046119235095613), 1: np.float64(2.5841346153846154), 2: np.float64(4.041353383458647), 3: np.float64(0.5842391304347826)}
INFO:__main__:Model input shape: (150, 43)
INFO:__main__:Number of training samples: 2150
INFO:__main__:Number of validation samples: 306
INFO:__main__:Epoch 32: {'accuracy': 0.8576744198799133, 'loss': 0.44179612398147583, 'val_accuracy': 0.898692786693573, 'val_loss': 0.261808842420578}
INFO:__main__:Epoch 33: {'accuracy': 0.838139533996582, 'loss': 0.4910942614078522, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.22129851579666138}
INFO:__main__:Epoch 34: {'accuracy': 0.8762790560722351, 'loss': 0.38478022813796997, 'val_accuracy': 0.8398692607879639, 'val_loss': 0.4035963714122772}
INFO:__main__:Epoch 35: {'accuracy': 0.8669767379760742, 'loss': 0.39837154746055603, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.21334242820739746}
INFO:__main__:Epoch 36: {'accuracy': 0.8813953399658203, 'loss': 0.3595583438873291, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.20298530161380768}
INFO:__main__:Epoch 37: {'accuracy': 0.8869767189025879, 'loss': 0.35512587428092957, 'val_accuracy': 0.7647058963775635, 'val_loss': 0.5230532884597778}
INFO:__main__:Epoch 38: {'accuracy': 0.8748837113380432, 'loss': 0.3672180771827698, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.22704845666885376}
INFO:__main__:Epoch 39: {'accuracy': 0.8958139419555664, 'loss': 0.33698713779449463, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.18341851234436035}
INFO:__main__:Epoch 40: {'accuracy': 0.8799999952316284, 'loss': 0.38495397567749023, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.2758609354496002}
INFO:__main__:Epoch 41: {'accuracy': 0.8962790966033936, 'loss': 0.32916417717933655, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.214677095413208}
INFO:__main__:Epoch 42: {'accuracy': 0.8809302449226379, 'loss': 0.381884902715683, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.21001264452934265}
INFO:__main__:Epoch 43: {'accuracy': 0.885581374168396, 'loss': 0.3576290011405945, 'val_accuracy': 0.898692786693573, 'val_loss': 0.29138725996017456}
INFO:__main__:Epoch 44: {'accuracy': 0.8883720636367798, 'loss': 0.3389374315738678, 'val_accuracy': 0.5490196347236633, 'val_loss': 1.0076972246170044}
INFO:__main__:Epoch 45: {'accuracy': 0.8818604946136475, 'loss': 0.3363187313079834, 'val_accuracy': 0.7712418437004089, 'val_loss': 0.7295441627502441}
INFO:__main__:Epoch 46: {'accuracy': 0.8627907037734985, 'loss': 0.40047594904899597, 'val_accuracy': 0.8823529481887817, 'val_loss': 0.3432615399360657}
INFO:__main__:Epoch 47: {'accuracy': 0.9069767594337463, 'loss': 0.3252470791339874, 'val_accuracy': 0.898692786693573, 'val_loss': 0.3098544180393219}
INFO:__main__:Epoch 48: {'accuracy': 0.8869767189025879, 'loss': 0.3538283109664917, 'val_accuracy': 0.9052287340164185, 'val_loss': 0.25662481784820557}
INFO:__main__:Epoch 49: {'accuracy': 0.8660464882850647, 'loss': 0.39769303798675537, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.21990802884101868}
INFO:__main__:Epoch 50: {'accuracy': 0.8832558393478394, 'loss': 0.3633383810520172, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.2398684173822403}
INFO:__main__:Epoch 51: {'accuracy': 0.8976744413375854, 'loss': 0.3495921790599823, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.1993142068386078}
INFO:__main__:Epoch 52: {'accuracy': 0.9093023538589478, 'loss': 0.3336605131626129, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.22956743836402893}
INFO:__main__:Epoch 53: {'accuracy': 0.9009302258491516, 'loss': 0.31980693340301514, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.2427060455083847}
INFO:__main__:Epoch 54: {'accuracy': 0.8916279077529907, 'loss': 0.35892391204833984, 'val_accuracy': 0.915032684803009, 'val_loss': 0.2618275284767151}
INFO:__main__:Epoch 55: {'accuracy': 0.9120930433273315, 'loss': 0.31883537769317627, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.22738158702850342}
INFO:__main__:Epoch 56: {'accuracy': 0.9181395173072815, 'loss': 0.297488272190094, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.1975657045841217}
INFO:__main__:Epoch 57: {'accuracy': 0.9009302258491516, 'loss': 0.326687753200531, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.18343353271484375}
INFO:__main__:Epoch 58: {'accuracy': 0.9274418354034424, 'loss': 0.3058546781539917, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.30517613887786865}
INFO:__main__:Epoch 59: {'accuracy': 0.885581374168396, 'loss': 0.3327476978302002, 'val_accuracy': 0.8333333134651184, 'val_loss': 0.44915106892585754}
INFO:__main__:Epoch 60: {'accuracy': 0.8944185972213745, 'loss': 0.30908694863319397, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.19757047295570374}
INFO:__main__:Epoch 61: {'accuracy': 0.9093023538589478, 'loss': 0.283561110496521, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.2276008278131485}
INFO:__main__:Epoch 62: {'accuracy': 0.9116278886795044, 'loss': 0.3286433219909668, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.17950448393821716}
INFO:__main__:Epoch 63: {'accuracy': 0.9055814146995544, 'loss': 0.29535746574401855, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.19960443675518036}
